3.019710858007297327e-01
3.019710858007297327e-01
2.946859650875300884e-01
8.256298373322866757e-01
8.256298373322866757e-01
7.386476473186384117e-01
7.386476473186384117e-01
1.213032082764581965e+00
1.213032082764581965e+00
1.213032082764581965e+00
1.213032082764581965e+00
1.121831740620146789e+00
1.144499396270819203e+00
1.144499396270819203e+00
2.834218674086621981e+00
2.834218674086621981e+00
2.834218674086621981e+00
1.869521069662882784e+00
1.869521069662882784e+00
1.869521069662882784e+00
1.869521069662882784e+00
1.869521069662882784e+00
2.281418022335087947e+00
2.281418022335087947e+00
1.685865695122713337e+00
6.601430562542598413e-01
1.240549078890493373e+00
1.240549078890493373e+00
6.925700703004552539e-01
6.925700703004552539e-01
6.925700703004552539e-01
6.925700703004552539e-01
6.925700703004552539e-01
6.925700703004552539e-01
6.925700703004552539e-01
7.169992563019865761e-01
4.624370464263273806e-01
4.624370464263273806e-01
4.624370464263273806e-01
4.624370464263273806e-01
1.687207090162706757e+00
1.687207090162706757e+00
9.163022278392420894e-01
9.163022278392420894e-01
1.451220141181372547e+00
1.045958208664474753e+00
1.045958208664474753e+00
1.045958208664474753e+00
1.045958208664474753e+00
2.499795033747601813e+00
2.499795033747601813e+00
2.499795033747601813e+00
2.499795033747601813e+00
2.499795033747601813e+00
2.499795033747601813e+00
2.573840782539026151e+00
3.246680213549130389e+00
3.246680213549130389e+00
3.246680213549130389e+00
3.246680213549130389e+00
3.246680213549130389e+00
3.246680213549130389e+00
3.821867546909385016e+00
3.821867546909385016e+00
3.821867546909385016e+00
3.821867546909385016e+00
3.786700970587270731e+00
3.786700970587270731e+00
2.075169183782292315e+00
2.139367183166304365e+00
4.061239170443555757e-01
1.132083401380103993e+00
1.132083401380103993e+00
1.132083401380103993e+00
9.589038802409065587e-01
8.183095962998435668e-01
1.267566372707865430e+00
1.267566372707865430e+00
1.322632834463954632e+00
1.322632834463954632e+00
5.253848549926095624e-01
1.516936780762408787e+00
1.142236209478741715e+00
1.142236209478741715e+00
1.076080125315816760e+00
1.076080125315816760e+00
1.076080125315816760e+00
1.076080125315816760e+00
8.309761410650980951e-01
8.309761410650980951e-01
8.309761410650980951e-01
6.471869485668418909e-01
6.471869485668418909e-01
6.471869485668418909e-01
6.471869485668418909e-01
6.471869485668418909e-01
2.288819847590262579e+00
2.434980064322829652e+00
2.434980064322829652e+00
2.434980064322829652e+00
2.434980064322829652e+00
1.873693741331509788e+00
1.873693741331509788e+00
5.042170385956066259e-01
5.042170385956066259e-01
5.042170385956066259e-01
5.042170385956066259e-01
1.653029550231839284e+00
1.653029550231839284e+00
1.653029550231839284e+00
